onset,amplitude
0.7282,1
0.919408,1
1.024887,1
1.1582,1
1.464064,1
1.671187,1
1.9729,1
2.480433,1
2.6871,1
2.851486,1
3.723461,1
4.2971,1
4.3571,1
4.4371,1
4.725305,1
4.9471,1
5.053069,1
5.634385,1
6.2471,1
6.8271,1
7.5671,1
8.3391,1
9.432,1
9.754797,1
9.812,1
10.176363,1
10.875705,1
11.486812,1
11.592,1
11.99988,1
12.4161,1
13.343573,1
13.4694,1
13.5094,1
13.899993,1
13.9994,1
14.0794,1
14.4637,1
16.023198,1
16.263999,1
16.3654,1
16.436527,1
16.7551,1
17.584,1
18.321912,1
18.811869,1
18.984,1
19.45755,1
19.913324,1
20.334,1
20.9022,1
21.8756,1
22.00599,1
22.1056,1
22.3056,1
22.5656,1
22.7056,1
23.37093,1
23.6256,1
23.745426,1
24.149488,1
24.2556,1
24.3556,1
24.7856,1
25.135004,1
25.2256,1
25.4956,1
25.6056,1
26.3391,1
27.776766,1
27.8869,1
28.1669,1
28.266323,1
28.4869,1
28.7369,1
28.854372,1
29.387381,1
29.474285,1
29.5869,1
30.1011,1
30.547531,1
30.734243,1
31.393568,1
31.6005,1
32.1305,1
32.2305,1
32.286282,1
32.6005,1
33.1246,1
33.5239,1
33.7639,1
34.0339,1
34.4139,1
34.8236,1
35.463054,1
35.875818,1
36.3626,1
36.6474,1
37.3111,1
37.6311,1
37.8911,1
38.3256,1
39.790912,1
40.1026,1
40.2726,1
40.9426,1
41.0526,1
41.1126,1
41.934157,1
42.0826,1
42.24293,1
42.6126,1
42.728792,1
42.837771,1
43.023943,1
43.346338,1
43.7926,1
44.0109,1
44.589122,1
44.945,1
45.18,1
45.909514,1
46.212918,1
46.6737,1
46.810016,1
47.2937,1
47.4437,1
47.557603,1
48.0924,1
49.3151,1
49.6651,1
49.828873,1
50.0351,1
50.1451,1
50.24281,1
50.6448,1
51.50285,1
51.7537,1
51.8137,1
52.1937,1
52.8537,1
53.554552,1
53.667282,1
54.2321,1
55.582778,1
55.887451,1
56.1001,1
56.25409,1
56.7801,1
56.8701,1
56.9501,1
57.2401,1
58.1201,1
58.3701,1
58.5101,1
58.6001,1
59.1701,1
59.3201,1
60.0927,1
60.7366,1
61.1666,1
61.3366,1
61.4266,1
61.691662,1
61.9866,1
62.6759,1
63.803266,1
64.151662,1
64.512325,1
64.953953,1
65.2788,1
65.5488,1
65.973,1
67.2053,1
67.794068,1
68.201034,1
68.2853,1
68.449442,1
68.734847,1
69.2453,1
69.76019,1
69.8253,1
70.1853,1
71.012799,1
71.340486,1
71.4553,1
72.3553,1
72.5153,1
72.5953,1
72.9653,1
73.5153,1
74.1753,1
74.3553,1
75.2453,1
75.8153,1
76.7753,1
76.9253,1
77.391,1
78.839,1
79.029,1
79.609,1
79.709,1
79.843422,1
80.117309,1
80.189,1
80.999,1
81.096199,1
82.069,1
82.529,1
82.639,1
82.714158,1
83.1725,1
83.859401,1
84.0212,1
84.7912,1
84.9612,1
85.04544,1
85.5312,1
85.64603,1
85.817627,1
86.2612,1
86.610002,1
87.003666,1
87.2012,1
87.3212,1
87.533598,1
87.912122,1
88.1912,1
88.6104,1
89.746122,1
90.0694,1
90.686019,1
91.0494,1
91.2594,1
92.3094,1
92.4394,1
92.5494,1
92.6694,1
93.3594,1
93.4994,1
93.9794,1
94.1194,1
94.5094,1
95.263966,1
95.6794,1
95.8894,1
96.025607,1
96.3094,1
96.4594,1
96.9118,1
97.8504,1
97.9804,1
98.2004,1
98.3504,1
98.668022,1
98.9404,1
99.804598,1
99.9404,1
100.070605,1
100.3304,1
100.4004,1
100.7004,1
101.3739,1
102.4018,1
102.762783,1
102.898482,1
103.229588,1
103.403282,1
103.6818,1
104.1918,1
104.516014,1
104.640857,1
105.3318,1
105.5218,1
106.0718,1
106.1918,1
106.2918,1
106.594922,1
106.7518,1
107.0818,1
107.2218,1
107.5305,1
108.308321,1
108.499,1
109.15888,1
109.259,1
109.779,1
110.299,1
110.769,1
110.951004,1
111.5683,1
112.00497,1
112.0675,1
112.4275,1
112.8375,1
112.987072,1
113.0475,1
113.214741,1
113.5575,1
113.6575,1
114.057,1
115.1904,1
115.41937,1
115.6404,1
115.9804,1
116.163001,1
116.813678,1
116.999585,1
117.226806,1
117.335252,1
117.9404,1
118.0704,1
118.4404,1
118.894811,1
118.9826,1
119.7332,1
120.473519,1
120.640469,1
121.040052,1
121.100263,1
121.6273,1
122.0573,1
122.1173,1
122.8063,1
123.264221,1
123.3554,1
123.6654,1
123.8954,1
124.0854,1
124.462106,1
124.6702,1
125.4885,1
125.8585,1
126.150037,1
126.5985,1
126.7585,1
127.174505,1
127.3185,1
127.5279,1
129.116,1
129.277192,1
129.656,1
129.852462,1
129.946,1
130.146,1
130.326,1
130.736,1
130.796,1
131.126,1
131.456,1
132.3744,1
132.89769,1
133.1835,1
133.2935,1
133.9535,1
134.0135,1
134.4035,1
134.5735,1
134.777114,1
135.1535,1
135.47159,1
135.8235,1
135.949042,1
136.0535,1
136.5235,1
136.9576,1
137.663202,1
137.9913,1
138.116617,1
138.3213,1
138.4413,1
138.540246,1
138.689178,1
139.135973,1
139.2013,1
139.6213,1
139.7213,1
139.983231,1
140.7357,1
141.579,1
141.707013,1
142.159,1
142.8736,1
143.4875,1
143.564919,1
143.628787,1
144.0872,1
145.2199,1
145.363487,1
145.5099,1
145.840966,1
146.1899,1
146.3099,1
146.4699,1
146.6599,1
146.9299,1
147.935905,1
148.1499,1
148.2699,1
148.9499,1
149.786135,1
149.9999,1
150.0899,1
150.197961,1
150.8328,1
151.626089,1
151.8461,1
152.283228,1
152.4161,1
152.64324,1
153.0557,1
153.835026,1
154.1248,1
154.2248,1
154.379944,1
154.708067,1
155.3338,1
156.0281,1
156.9574,1
157.199163,1
157.8918,1
158.6752,1
158.7563,1
159.3352,1
159.6152,1
160.0452,1
160.1752,1
160.450538,1
160.6752,1
160.738045,1
161.4852,1
161.8893,1
163.4255,1
163.6055,1
163.8955,1
164.4855,1
164.9255,1
165.3555,1
165.4655,1
165.6955,1
166.0255,1
166.3755,1
166.6294,1
167.2734,1
167.3734,1
168.0334,1
168.1134,1
168.1934,1
168.6834,1
169.1634,1
169.4634,1
169.7134,1
170.0174,1
171.2305,1
171.4105,1
171.8205,1
171.9105,1
172.0805,1
172.58,1
173.2039,1
173.3439,1
173.4839,1
173.7639,1
173.9439,1
174.1139,1
174.5139,1
174.5439,1
175.2039,1
175.4239,1
175.6439,1
176.4333,1
176.9424,1
177.3224,1
177.8024,1
177.9124,1
178.2624,1
178.4124,1
178.9524,1
179.3024,1
179.4424,1
179.9924,1
180.0824,1
180.6224,1
181.2207,1
182.1237,1
182.2637,1
182.5237,1
182.6637,1
182.7037,1
183.0537,1
183.1637,1
183.4437,1
183.5637,1
183.7983,1
184.6564,1
184.8464,1
185.2764,1
185.6264,1
185.8864,1
186.0064,1
186.3764,1
186.5264,1
186.5864,1
187.0004,1
188.2427,1
188.6227,1
188.8927,1
188.9927,1
189.2127,1
189.2727,1
189.5927,1
189.7127,1
189.7827,1
190.3324,1
190.5868,1
191.1568,1
191.6068,1
191.7668,1
192.0568,1
192.4168,1
193.1713,1
194.0152,1
194.1852,1
194.4452,1
195.1452,1
195.2752,1
195.3452,1
195.9852,1
196.2852,1
196.5252,1
196.5652,1
197.0852,1
197.1752,1
197.2552,1
197.4952,1
197.5952,1
197.7852,1
198.1639,1
198.9174,1
199.0674,1
199.2374,1
199.6774,1
199.8174,1
200.6621,1
201.0914,1
201.2114,1
202.2014,1
202.2514,1
202.6114,1
202.9414,1
203.4614,1
203.6814,1
203.8014,1
203.9847,1
204.9329,1
205.2478,1
206.4662,1
207.1949,1
207.3249,1
207.4049,1
208.0645,1
209.0281,1
210.056,1
210.246,1
210.286,1
210.9807,1
212.1232,1
212.4732,1
212.5532,1
212.7532,1
213.0332,1
213.1432,1
213.2732,1
213.3732,1
213.4532,1
213.5832,1
213.9932,1
214.1832,1
214.7024,1
215.1216,1
215.4316,1
215.6416,1
216.0814,1
216.725,1
216.925,1
216.965,1
217.375,1
217.645,1
218.095,1
218.2694,1
219.0131,1
219.1231,1
219.6831,1
219.8331,1
220.2431,1
221.1831,1
221.4031,1
221.8722,1
222.1816,1
222.3416,1
222.9816,1
223.1016,1
223.9066,1
224.8997,1
225.0097,1
225.0897,1
225.3997,1
225.9197,1
226.1597,1
226.6097,1
226.7197,1
227.1297,1
227.1997,1
227.3897,1
227.4997,1
227.7633,1
228.787,1
229.087,1
229.427,1
229.537,1
230.107,1
230.317,1
230.607,1
230.927,1
231.407,1
231.557,1
231.707,1
232.0806,1
232.6344,1
232.6744,1
232.8144,1
233.0044,1
233.399,1
233.888,1
234.018,1
234.708,1
234.798,1
234.948,1
235.348,1
235.468,1
235.508,1
235.928,1
236.058,1
236.138,1
236.658,1
236.738,1
236.888,1
237.098,1
237.168,1
237.6418,1
238.1657,1
238.2657,1
238.6157,1
238.9057,1
238.9757,1
239.2057,1
239.6257,1
240.1657,1
240.3957,1
241.1957,1
241.7257,1
241.8457,1
242.214,1
243.6016,1
244.0216,1
244.1416,1
244.3416,1
244.6916,1
245.4716,1
245.9716,1
246.2516,1
246.3616,1
247.1255,1
248.0649,1
248.2349,1
248.3449,1
248.5449,1
248.5949,1
249.2349,1
249.6949,1
249.9549,1
250.2749,1
250.8249,1
251.2338,1
251.8676,1
252.0776,1
252.3076,1
252.5476,1
252.9476,1
253.2976,1
253.7476,1
254.2176,1
254.5476,1
255.0676,1
255.2476,1
255.7713,1
256.2406,1
256.8906,1
257.0106,1
257.4306,1
257.5306,1
257.9606,1
258.0406,1
258.4301,1
259.5828,1
259.8328,1
260.3328,1
260.5928,1
260.6328,1
261.1928,1
261.4528,1
261.5528,1
261.6628,1
261.8728,1
261.9928,1
262.0628,1
262.8528,1
262.8828,1
263.5228,1
263.9928,1
264.1528,1
264.3628,1
264.9828,1
265.4558,1
266.5236,1
266.6336,1
267.0636,1
267.4636,1
267.5336,1
267.9536,1
268.0736,1
268.4131,1
269.7307,1
269.7707,1
269.9207,1
270.2707,1
270.6157,1
271.4141,1
271.5141,1
272.2041,1
272.5241,1
273.1388,1
273.6429,1
273.7629,1
273.8529,1
273.9829,1
274.4729,1
274.9529,1
275.6876,1
277.0909,1
278.0344,1
278.3344,1
278.3844,1
279.0891,1
280.7605,1
280.8105,1
281.2605,1
281.4505,1
281.6205,1
282.5405,1
282.8105,1
283.1605,1
283.4105,1
284.1398,1
285.3582,1
285.4782,1
285.6582,1
285.9682,1
286.1082,1
286.2782,1
286.3082,1
286.9282,1
287.4082,1
287.5982,1
287.8282,1
288.2682,1
289.0682,1
289.4382,1
289.5982,1
290.0782,1
290.2282,1
290.6018,1
291.2755,1
291.5155,1
291.7055,1
291.7955,1
291.9555,1
292.3555,1
292.4055,1
292.7055,1
292.7755,1
293.1855,1
293.3255,1
293.3555,1
293.8043,1
294.7729,1
294.9329,1
295.0329,1
295.8429,1
296.0529,1
296.1129,1
296.3429,1
296.8229,1
297.2329,1
297.8929,1
298.4829,1
299.0829,1
299.2429,1
299.6861,1
300.4198,1
300.5298,1
300.8498,1
300.9398,1
301.1698,1
301.6142,1
301.9735,1
302.2335,1
302.8331,1
303.5521,1
303.6321,1
303.9021,1
303.9521,1
304.0221,1
304.2221,1
304.3721,1
304.6968,1
305.5749,1
306.1299,1
306.6289,1
306.9589,1
306.9889,1
307.5086,1
308.1125,1
308.3125,1
308.3425,1
308.9772,1
310.2596,1
310.3696,1
310.4396,1
310.6896,1
311.0296,1
311.1196,1
311.5389,1
312.0331,1
312.5131,1
312.6631,1
312.8631,1
313.1031,1
313.2131,1
313.3731,1
313.6731,1
313.8731,1
314.4431,1
314.5931,1
314.6631,1
314.8431,1
315.2931,1
315.5376,1
316.0764,1
316.3864,1
316.5364,1
316.6364,1
317.2264,1
317.4864,1
318.1307,1
318.7944,1
318.8844,1
319.0544,1
319.8544,1
319.9644,1
320.1944,1
320.2944,1
320.5444,1
320.8244,1
321.4438,1
322.1426,1
322.9476,1
323.6766,1
323.8566,1
323.9066,1
324.1766,1
324.2766,1
324.6666,1
325.0666,1
325.1166,1
325.5366,1
326.5652,1
327.0043,1
327.3443,1
328.0043,1
328.1243,1
328.4543,1
329.3585,1
329.7428,1
329.9228,1
330.4528,1
330.5828,1
330.8228,1
331.7123,1
332.2912,1
332.5012,1
332.8212,1
333.2412,1
333.3912,1
333.6512,1
334.3259,1
334.7501,1
335.0401,1
335.0801,1
335.8246,1
336.2589,1
336.4589,1
336.4989,1
337.0686,1
338.1016,1
338.2516,1
338.5965,1
339.7292,1
340.0092,1
340.5692,1
340.7892,1
341.1587,1
342.1274,1
342.4674,1
342.6374,1
342.7174,1
343.1874,1
343.5374,1
344.1118,1
344.691,1
345.061,1
345.3257,1
346.194,1
346.434,1
346.8989,1
347.7822,1
