onset,amplitude
0.3151,8.94079
0.6551,5.98141
1.1951,4.94556
1.2851,9.18742
1.3951,10.2904
1.9051,3.6025
2.0151,9.3568
2.1251,10.2904
2.8851,-0.527633
3.7444,5.65407
4.9687,5.29596
5.9279,4.64871
7.037,4.58741
8.0414,4.21168
8.1514,9.5021
9.3757,3.06572
10.3146,8.3533
10.4646,8.94079
10.9146,3.48155
11.1446,7.20078
11.6546,2.73631
11.8646,7.48371
12.0546,10.0291
12.3446,4.7755
12.699,7.16903
13.927,10.2904
14.347,6.73408
14.547,8.03016
14.767,8.64025
15.277,0.113329
15.507,7.20078
15.547,9.92404
15.986,4.86175
16.7993,10.2904
16.9793,4.86175
17.2993,8.64025
17.7093,4.54744
18.2793,3.84887
18.4093,9.18742
18.8393,2.51204
19.0393,9.5021
19.1793,-0.371064
19.3193,8.84732
19.3993,9.92404
20.3293,7.12387
21.0893,4.49211
21.2793,5.83402
21.9293,0.314811
22.3017,2.15756
23.3799,5.33064
23.9838,8.41743
24.2538,5.43176
24.3038,9.92404
24.9338,3.60984
25.5538,-2.81341
25.6338,10.2904
25.9838,4.86175
26.0938,7.61781
26.2138,8.94079
26.5138,4.54266
26.8438,3.81353
26.9438,9.3568
27.0338,10.2904
27.2338,7.27683
27.7019,3.80844
28.4805,9.5021
28.5405,10.2904
28.7805,7.27683
29.1605,3.80844
29.4205,5.37644
29.9551,4.94556
30.7436,8.02493
31.2136,7.39608
31.2836,8.94079
31.7836,1.76473
31.8836,9.13151
32.0136,7.61781
32.1036,8.94079
32.1636,9.9394
32.3836,7.21711
32.7036,5.95314
32.8736,9.13151
33.3626,6.67726
34.3859,8.94079
34.6159,7.36571
34.6759,9.57354
34.9659,8.65193
35.2259,9.55473
35.3259,8.83857
35.9403,2.19277
36.3395,10.2904
36.6895,6.12078
36.8695,9.10642
37.1695,7.12387
37.4395,6.88064
38.2539,-1.51413
38.6183,10.0291
39.0283,7.48371
39.2783,8.54905
39.5583,5.92093
39.6583,8.55819
40.3825,1.94018
41.6807,3.04357
41.8107,8.3533
41.9707,9.55473
42.0707,10.5959
42.2307,6.23709
42.5507,7.84648
42.7007,10.642
43.1253,6.67708
43.5497,7.01072
43.6497,10.2904
43.9697,4.86175
44.4197,7.70659
44.6197,8.64025
44.9397,7.12387
45.3197,4.4264
45.4097,10.0291
45.9397,4.76584
46.1497,8.65639
46.4197,4.86175
46.5997,7.18788
47.308,5.84218
48.5454,10.2904
48.7854,7.27683
49.2054,3.80844
49.4554,4.79496
49.8154,6.60222
49.9554,8.15608
50.0954,8.83857
50.1254,9.92404
50.5154,6.40137
50.6154,10.0291
51.0347,5.74092
51.4739,8.39332
51.5639,10.2904
52.0739,3.65661
52.2439,8.64025
52.8839,4.43521
53.2739,4.93195
53.5939,7.18788
53.7639,7.20078
53.8939,10.2904
54.7839,2.58173
55.0939,-0.371064
55.5771,2.13889
56.201,8.3533
56.341,8.94079
56.881,1.47476
57.451,4.36068
58.131,9.5021
58.471,5.75251
58.581,8.94079
58.781,8.64025
59.381,4.72429
59.531,8.94079
60.0348,-2.30259
60.7634,9.84672
60.9034,9.10642
61.4534,2.18605
61.5534,10.0291
61.9734,0.631272
62.1534,10.0291
62.3834,0
62.4834,9.18742
62.5434,10.2904
62.9934,3.03783
63.4734,9.3568
63.5034,9.92404
63.6623,4.86175
64.0067,10.2904
64.4367,-0.198451
64.6767,7.01072
64.7967,10.0291
65.0614,8.15608
65.6652,10.5959
65.9852,2.14593
66.0752,10.642
66.1852,10.0291
66.3352,8.72186
66.6451,8.3533
67.5882,10.5959
67.8982,8.5655
67.9282,9.57354
68.2782,6.56141
69.0082,5.83642
69.6082,0.14842
69.6982,10.2904
69.9182,7.27683
70.4482,3.80844
70.8982,1.56025
71.4713,3.06479
72.41,8.05229
72.52,8.84732
72.61,9.92404
72.99,6.51495
73.49,2.99273
73.65,9.5021
73.72,10.5959
74.07,5.91212
74.11,9.57354
74.6944,3.56925
75.4683,5.33064
75.8483,7.30622
76.3483,10.2904
76.6183,4.86175
77.3583,7.01072
77.4583,10.5959
77.8383,5.0535
78.0183,10.642
78.1783,10.0291
78.5214,0
78.9906,10.5959
79.1906,8.72606
79.3506,8.59877
79.5406,5.95314
79.9106,5.54224
80.2306,-0.0618754
80.3806,8.83857
80.8654,6.34334
81.7695,-0.527633
81.8495,10.0291
82.0795,9.13151
82.1095,8.55819
82.9695,2.16447
83.0495,9.3568
83.7235,2.14359
84.2027,8.05229
84.4077,8.07172
84.8422,0
85.1522,6.67546
85.3122,9.84672
85.4022,9.10642
85.4822,7.53056
85.7671,5.0535
86.9601,9.55473
87.5401,0.703098
87.7595,9.13151
88.3436,10.5959
88.4636,8.5655
88.5336,9.57354
88.7436,7.00249
89.0234,7.16903
89.5726,7.01072
89.6426,10.2904
89.8726,7.27683
90.3326,3.80844
90.8021,0.693147
91.8257,1.57277
92.8957,1.57277
93.3457,0.14842
93.4257,10.2904
93.9946,4.86175
94.6089,7.30622
96.1189,5.0535
96.5989,10.642
97.2689,5.18739
97.4089,10.0291
98.1689,0
98.3289,9.5021
98.9189,5.18739
99.5478,10.0291
100.326,8.94079
100.866,9.92404
101.166,5.45976
101.296,9.5021
101.706,3.9936
102.226,-0.755023
103.059,8.83857
103.129,10.2904
103.509,4.86175
