onset,amplitude
0.2458,2372913.6623
0.3558,1899865.815
0.7558,5367429.846
0.9858,2983000.1254
1.5758,207110.8011
1.9658,2113897.1147
2.0758,3331036.1079
2.1458,3596024.5473
2.54,3119558.7842
3.1492,5260542.6218
3.6492,7401563.5859
3.7392,30438950.9865
3.8292,3402154.7392
4.0792,3004894.3426
4.5492,3204848.5912
4.7292,823943.6699
5.0592,326015.1541
5.2592,29965.5589
5.6492,2252482.7144
5.8292,3399016.6639
5.9927,2495244.8538
7.1006,6153159.9177
7.4406,2318012.899
8.0106,4021432.1379
8.6206,22064839.4545
9.0506,3773212.1803
9.4406,258676.5494
9.6306,1811367.6852
9.8306,3335427.7448
10.1306,2495244.8538
10.3906,101309.7381
10.5306,141323.7995
10.6306,5614985.9257
10.8606,1576644.788
10.9406,5315276.1514
11.4406,7401563.5859
12.0106,30438950.9865
12.0406,3621252.3997
12.1506,475948.2105
12.7406,3358747.5916
13.4706,5511374.1382
13.5906,30438950.9865
13.6206,6705398.6393
14.148,2975232.9201
15.3656,421965.0002
15.4456,5190905.6499
15.8656,4897912.6915
16.0856,1073275.316
16.895,2125399.2415
17.3244,52258.8663
17.4844,621094.7057
17.6044,5616426.83
17.7744,128953.2028
18.4744,2118948.2434
18.9087,3987473.742
19.8866,5132581.645
20.2566,4897912.6915
20.4766,1073275.316
20.8566,2550755.3794
20.9766,5667325.9554
21.5712,1642744.6751
22.8491,147232.6837
23.3591,28691.9516
23.4691,2660667.4019
23.6791,109716.833
24.3789,0
25.4976,51378.7319
25.8476,0
26.2476,2113866.6578
26.3576,188422.5645
26.5476,0
27.0821,0
28.2797,1605881.6389
28.3297,0
28.4497,0
28.9797,1513192.5451
29.3697,30438950.9865
29.8046,63618.9722
30.8224,5604628.1905
31.1024,0
31.1824,0
31.2424,3196243.5702
31.4024,3738609.9213
31.9074,3216561.6191
32.2019,6153159.9177
32.3919,2259077.4238
32.7019,420696.1571
33.0619,399673.1186
33.4219,181438.6074
33.5419,4874250.5827
34.0519,6645856.9825
34.1619,5547567.7129
34.5419,4651670.5839
34.6119,22205211.3085
34.8119,1141702.2935
35.2619,376963.6501
35.4219,2403997.5948
35.5219,158804.8559
35.7819,797150.2592
36.2606,111147.4104
37.0595,6153159.9177
37.2695,2266891.6655
37.5995,421637.4987
38.1495,458831.003
38.4995,2429134.0713
38.6895,643557.3854
39.2695,576068.7621
39.4495,521115.3746
39.7795,323066.0626
39.8495,5043666.2991
40.3495,4411511.2698
40.5095,4968340.2155
40.6695,3847071.977
41.0095,426069.3988
41.7727,400199.7866
42.1071,758965.3989
42.2271,5639665.5326
42.3971,2596068.7105
42.6971,2682207.2212
42.9471,138443.0381
43.4171,309899.5191
43.8371,440633.2465
44.1516,2596068.7105
44.7305,2682207.2212
44.8305,6054934.1145
45.0405,1205103.857
45.1305,5151144.9191
45.3705,6645856.9825
45.4705,425207.6014
46.0149,19219.4449
47.3773,1605881.6389
47.4473,0
47.5473,0
48.1073,1513192.5451
48.5773,30438950.9865
48.9771,63618.9722
49.8551,1599475.5786
50.1151,5367429.846
50.5551,2996345.1341
50.8051,5012855.6948
50.9651,66061.9057
51.1851,51800.6595
51.3151,22060540.9051
51.3651,6705398.6393
51.9151,3060134.8365
52.1451,2404710.5859
52.2851,6054934.1145
52.4051,521115.3746
52.6551,712149.2382
52.8793,2486483.3154
53.6684,6153159.9177
53.8584,2286915.4431
54.3284,2252482.7144
54.5684,23120268.7338
54.6784,6705398.6393
55.3084,3003534.9197
55.5084,758965.3989
55.6084,5639665.5326
55.8184,1576644.788
55.8984,1783696.2639
56.3784,5367429.846
56.5984,3367766.5514
56.7984,3512299.7399
56.9984,156763.7339
57.1984,22039047.8916
57.3584,1141702.2935
57.7069,739371.1166
58.4253,1223888.8932
58.9453,1311074.3007
59.0053,243239.6212
59.1453,22038686.1051
59.3053,6705398.6393
59.5953,3060134.8365
59.7953,10135.9613
60.1249,21849.4995
60.7743,3836628.0645
60.9543,376079.0892
61.4243,0
61.7043,3998211.3636
61.7743,22064839.4545
62.2935,4264054.556
63.7461,55819.8206
65.1681,0
65.4981,22075443.312
65.5281,8567680.0662
65.9281,7401563.5859
65.9881,30438950.9865
66.5581,4264054.556
66.6781,2485881.4844
67.2881,184851.4792
67.4081,22065842.5256
67.4481,8567680.0662
67.7581,7401563.5859
67.8981,30438950.9865
68.5624,4264054.556
69.3159,5602908.4789
69.5559,240174.2932
69.6659,341600.3996
69.9759,3196243.5702
70.2058,2509598.258
71.025,3836628.0645
71.145,817860.4229
71.485,1620713.7028
72.295,1564464.1538
72.465,6153159.9177
72.925,405781.6722
73.1643,1002861.8651
73.7187,6153159.9177
74.3287,1106098.9091
74.8687,2516772.6845
75.0187,22049380.0207
75.3687,165163.2339
75.5087,5667325.9554
76.0027,836679.7944
76.7264,6153159.9177
77.0264,686845.6581
77.5664,5606390.3148
78.1664,590073.9631
78.3164,22200842.273
78.5064,991290.2992
79.16,325747.6094
80.2876,5632535.0365
80.5276,1576644.788
80.6576,3507446.1598
81.2424,3216561.6191
82.0907,2372913.6623
82.3707,3626672.0941
82.8107,3119558.7842
82.8807,2591049.9371
83.1007,156391.7264
83.4307,388274.3099
83.5607,3336870.6504
84.1406,2495244.8538
84.8443,424266.2916
85.2643,5190905.6499
85.5843,4897912.6915
85.8643,1037952.5228
85.9643,850651.1949
86.3543,739343.7288
86.4343,2530085.9462
86.5343,3763033.0489
