onset,amplitude
0.5506,3
0.9806,2
1.4006,2
1.4406,2
2.1006,1
2.4906,2
2.9806,1
3.275,1
4.0237,2
4.3237,2
4.5637,1
5.1637,2
5.3737,2
5.8737,2
6.2637,1
6.3937,2
6.4437,2
6.9728,2
7.9961,3
8.2261,2
8.2961,1
8.7561,2
8.8761,3
9.3003,3
9.7495,3
9.9995,2
10.2995,2
10.7095,2
10.8795,2
10.9795,2
11.3995,1
11.8495,2
12.0895,2
12.2095,2
12.6795,2
13.1395,2
13.5895,2
13.7695,1
14.4172,2
14.8366,3
14.9466,2
15.1466,2
15.4166,2
15.9514,4
16.6003,3
16.7003,2
17.1603,3
17.2803,2
17.7503,3
17.9003,3
17.9403,2
18.6003,2
18.8503,2
19.4903,1
19.8203,2
20.1603,3
20.4203,2
20.7803,2
21.3503,2
21.4503,2
21.8903,2
22.1003,2
22.2503,2
22.3303,2
22.9031,4
24.0009,3
24.1109,2
24.6509,2
25.1909,2
25.3309,3
25.4909,2
25.9058,3
26.2999,2
26.5899,2
26.7199,2
26.7499,2
27.2099,2
27.4699,2
27.5399,2
27.9196,2
28.6531,3
28.9031,2
29.1031,2
29.2731,2
29.4131,2
29.9928,3
31.0667,2
33.3638,3
33.5338,2
34.1238,2
34.4638,1
34.5838,2
35.0238,2
35.1638,2
35.2438,2
35.7038,2
35.9038,2
36.0338,3
36.1438,2
36.3738,1
36.7738,2
37.2322,3
37.7462,2
37.9262,2
38.7862,1
41.4689,2
42.0489,2
42.2389,2
42.4989,2
42.6889,2
42.9689,2
43.1389,2
43.1789,2
43.8789,1
44.3589,2
44.5289,2
45.8489,2
45.8789,2
46.3789,1
46.987,2
47.8452,3
48.0752,2
48.4052,2
48.7252,2
48.8152,2
49.1552,1
49.9552,2
50.0652,2
50.2452,2
50.9042,1
51.3486,2
51.4786,2
52.1986,1
52.7186,1
53.3778,2
54.1466,2
54.5566,2
54.6666,2
55.1466,2
55.2566,2
55.5466,2
55.6366,1
55.7666,2
56.3357,2
57.1897,3
57.2397,2
57.5697,2
57.8992,3
59.3822,3
59.5222,1
59.6222,2
60.3022,2
60.4122,2
61.1122,2
62.8301,2
63.4101,1
64.0501,1
64.6001,2
64.7101,2
64.9101,2
65.3201,1
65.4701,2
65.7701,3
65.8701,2
66.5701,2
66.7501,2
67.1501,2
67.7001,2
67.7901,2
67.9101,2
68.5101,1
69.0574,3
70.0154,2
70.5854,2
70.8754,2
71.0354,2
71.7254,1
72.0254,2
72.1454,2
73.6054,2
73.9854,2
74.7591,3
75.353,2
75.583,2
75.9329,1
76.8271,1
77.0671,2
77.3069,3
78.6591,2
78.7491,3
78.8791,2
79.1391,2
