onset,amplitude
0.01,0
0.02,0
0.03,0
0.04,0.15
0.05,0.16
0.06,0.23
0.07,0.31
0.08,0.31
0.09,0.32
0.1,0.24
0.11,0.08
0.12,0.03
0.13,0.01
0.14,0.01
0.15,0.02
0.16,0.15
0.17,0.31
0.18,0.39
0.19,0.38
0.2,0.35
0.21,0.33
0.22,0.31
0.23,0.29
0.24,0.26
0.25,0.27
0.26,0.28
0.27,0.27
0.28,0.27
0.29,0.28
0.3,0.27
0.31,0.28
0.32,0.27
0.33,0.27
0.34,0.27
0.35,0.26
0.36,0.27
0.37,0.29
0.38,0.32
0.39,0.32
0.4,0.3
0.41,0.29
0.42,0.25
0.43,0.24
0.44,0.25
0.45,0.25
0.46,0.24
0.47,0.23
0.48,0.22
0.49,0.24
0.5,0.27
0.51,0.28
0.52,0.25
0.53,0.2
0.54,0.13
0.55,0.07
0.56,0.03
0.57,0.01
0.58,0.01
0.59,0.01
0.6,0.01
0.61,0
0.62,0
0.63,0
0.64,0
0.65,0
0.66,0
0.67,0
0.68,0
0.69,0
0.7,0
0.71,0
0.72,0
0.73,0
0.74,0
0.75,0
0.76,0
0.77,0
0.78,0
0.79,0
0.8,0
0.81,0
0.82,0
0.83,0
0.84,0
0.85,0
0.86,0
0.87,0
0.88,0
0.89,0
0.9,0
0.91,0
0.92,0
0.93,0.01
0.94,0.03
0.95,0.06
0.96,0.07
0.97,0.1
0.98,0.11
0.99,0.08
1,0.05
1.01,0.04
1.02,0.17
1.03,0.26
1.04,0.29
1.05,0.27
1.06,0.19
1.07,0.08
1.08,0.03
1.09,0.01
1.1,0.01
1.11,0
1.12,0
1.13,0.02
1.14,0.04
1.15,0.11
1.16,0.22
1.17,0.27
1.18,0.28
1.19,0.22
1.2,0.15
1.21,0.16
1.22,0.17
1.23,0.16
1.24,0.15
1.25,0.14
1.26,0.18
1.27,0.23
1.28,0.22
1.29,0.17
1.3,0.11
1.31,0.03
1.32,0.02
1.33,0.02
1.34,0.04
1.35,0.05
1.36,0.04
1.37,0.06
1.38,0.12
1.39,0.15
1.4,0.14
1.41,0.11
1.42,0.08
1.43,0.03
1.44,0.01
1.45,0
1.46,0
1.47,0
1.48,0
1.49,0
1.5,0
1.51,0.01
1.52,0.02
1.53,0.02
1.54,0.02
1.55,0.07
1.56,0.12
1.57,0.14
1.58,0.13
1.59,0.12
1.6,0.11
1.61,0.12
1.62,0.12
1.63,0.12
1.64,0.12
1.65,0.12
1.66,0.11
1.67,0.1
1.68,0.09
1.69,0.09
1.7,0.1
1.71,0.09
1.72,0.07
1.73,0.04
1.74,0.03
1.75,0.03
1.76,0.06
1.77,0.08
1.78,0.08
1.79,0.09
1.8,0.09
1.81,0.09
1.82,0.1
1.83,0.09
1.84,0.08
1.85,0.07
1.86,0.04
1.87,0.02
1.88,0.01
1.89,0
1.9,0
1.91,0
1.92,0
1.93,0
1.94,0
1.95,0
1.96,0
1.97,0
1.98,0
1.99,0
2,0
2.01,0
2.02,0
2.03,0
2.04,0
2.05,0
2.06,0
2.07,0
2.08,0
2.09,0
2.1,0
2.11,0
2.12,0
2.13,0
2.14,0
2.15,0
2.16,0
2.17,0
2.18,0
2.19,0
2.2,0
2.21,0
2.22,0
2.23,0
2.24,0
2.25,0
2.26,0
2.27,0
2.28,0
2.29,0
2.3,0
2.31,0
2.32,0
2.33,0
2.34,0
2.35,0
2.36,0
2.37,0
2.38,0
2.39,0
2.4,0
2.41,0
2.42,0
2.43,0
2.44,0
2.45,0
2.46,0
2.47,0
2.48,0
2.49,0
2.5,0
2.51,0
2.52,0
2.53,0
2.54,0
2.55,0
2.56,0
2.57,0
2.58,0
2.59,0
2.6,0
2.61,0.01
2.62,0.04
2.63,0.04
2.64,0.08
2.65,0.15
2.66,0.18
2.67,0.17
2.68,0.15
2.69,0.16
2.7,0.15
2.71,0.12
2.72,0.1
2.73,0.09
2.74,0.05
2.75,0.01
2.76,0.01
2.77,0
2.78,0
2.79,0.01
2.8,0.04
2.81,0.06
2.82,0.08
2.83,0.08
2.84,0.09
2.85,0.09
2.86,0.1
2.87,0.1
2.88,0.11
2.89,0.13
2.9,0.12
2.91,0.12
2.92,0.13
2.93,0.12
2.94,0.11
2.95,0.11
2.96,0.11
2.97,0.09
2.98,0.1
2.99,0.13
3,0.16
3.01,0.2
3.02,0.24
3.03,0.28
3.04,0.29
3.05,0.27
3.06,0.27
3.07,0.28
3.08,0.29
3.09,0.32
3.1,0.35
3.11,0.36
3.12,0.36
3.13,0.35
3.14,0.32
3.15,0.26
3.16,0.2
3.17,0.13
3.18,0.07
3.19,0.03
3.2,0.01
3.21,0.01
3.22,0
3.23,0
3.24,0
3.25,0
3.26,0
3.27,0
3.28,0
3.29,0
3.3,0
3.31,0
3.32,0
3.33,0
3.34,0
3.35,0
3.36,0
3.37,0
3.38,0
3.39,0
3.4,0
3.41,0
3.42,0
3.43,0
3.44,0.01
3.45,0.04
3.46,0.07
3.47,0.09
3.48,0.11
3.49,0.11
3.5,0.09
3.51,0.05
3.52,0.08
3.53,0.23
3.54,0.3
3.55,0.26
3.56,0.19
3.57,0.14
3.58,0.11
3.59,0.07
3.6,0.04
3.61,0.02
3.62,0.01
3.63,0
3.64,0
3.65,0.01
3.66,0.03
3.67,0.05
3.68,0.1
3.69,0.11
3.7,0.1
3.71,0.11
3.72,0.1
3.73,0.1
