onset,amplitude
0.1303,48558.7754
0.5752,531.3898
1.0894,971866.8766
1.1694,1157499.0266
1.4194,4686553.2282
1.8741,2987633.5657
2.7574,2115.1156
3.2023,531.3898
3.6018,971866.8766
3.7118,3324252.6416
4.2115,3005307.1709
5.2197,496096.4783
5.3797,3338967.5123
5.4297,5315276.1514
5.9397,5000502.3468
6.0397,1997349.8397
6.4797,404376.7307
6.9597,3680350.0214
7.0897,3512299.7399
7.2197,158804.8559
7.3697,3867.9878
7.9797,797913.5465
8.1197,5326788.7189
8.6097,6645856.9825
9.1583,3107960.5558
9.6673,6153159.9177
10.1673,379891.6238
10.4173,725633.2349
10.6573,801107.2484
10.7273,3686747.4189
11.5073,3003534.9197
11.5973,758965.3989
11.7173,5639665.5326
11.8673,457704.5183
12.2073,271623.3703
12.5073,323352.0615
12.5773,5132356.3273
12.8873,4897912.6915
12.9773,1178031.9833
13.2573,3430398.9694
13.7006,3107960.5558
14.7086,1261383.9411
14.7486,0
15.0086,0
15.3886,786634.4043
15.9286,261736.0197
16.5377,0
16.6377,1186887.4834
16.8477,4686553.2282
17.3226,3005933.7746
17.9914,6153159.9177
18.0314,1512497.5155
18.0914,292583.1958
18.2814,3243481.058
18.5814,3257706.6896
18.9812,195762.6815
19.4505,1183655.4364
19.5405,3324252.6416
20.3905,3005307.1709
20.9505,3683143.0424
21.0605,376079.0892
21.3005,709461.1385
22.2388,2126610.3148
22.718,6153159.9177
23.028,817860.4229
23.638,1309901.3671
24.058,1660041.3002
24.218,30438950.9865
24.5421,4264054.556
25.7099,594229.5897
25.8999,40460.4363
25.9899,0
26.1599,0
26.3599,774430.0404
26.5699,22397066.6884
26.6599,3560346.8427
27.2599,887723.0117
27.7439,568708.1037
28.5374,5604628.1905
28.6674,4518187.2852
28.7874,4260496.3468
29.1274,2628306.1255
29.2174,5667325.9554
29.4774,558350.1683
29.5974,22105216.5598
29.7619,2538884.3516
31.6892,0
32.0036,1155648.3695
32.2336,4686553.2282
32.5736,2965248.9959
32.7836,429339.7772
32.8936,3358637.2652
33.4181,2495244.8538
34.0719,422021.3016
34.2819,5672048.2832
34.5319,1576644.788
35.1619,23793.7023
35.5619,20604.4665
35.6419,4839254.4827
35.9919,4188190.1852
36.1119,2519640.3064
36.2819,6054934.1145
36.6913,1465753.5386
37.3951,2530085.9462
37.4651,3763033.0489
37.7851,1467346.7835
38.1351,259569.03
38.6651,276862.0839
38.9251,22037768.9408
38.9551,8567680.0662
39.3051,7401563.5859
39.4351,30438950.9865
39.8051,1970933.6152
