onset,amplitude
0.3151,6153159.9177
0.6551,2978545.1921
1.1951,2494464.4253
1.2851,22049380.0207
1.3951,8567680.0662
1.9051,7401563.5859
2.0151,30438950.9865
2.1251,3373206.8459
2.8851,0
3.7444,206822.817
4.9687,427657.5443
5.9279,427657.5443
7.037,427657.5443
8.0414,209094.379
8.1514,0
9.3757,1486406.2777
10.3146,237628
10.4646,2488887.8303
10.9146,555829.3969
11.1446,906838.9874
11.6546,1087692.4719
11.8646,5611510.114
12.0546,1178031.9833
12.3446,3430398.9694
12.699,55405.0899
13.927,2356086.2357
14.347,5367429.846
14.547,3484572.0242
14.767,2286915.4431
15.277,2252482.7144
15.507,23120268.7338
15.547,6705398.6393
15.986,3216561.6191
16.7993,5941381.067
16.9793,5171620.9102
17.2993,2286915.4431
17.7093,45061.6466
18.2793,278341.8357
18.4093,22164274.179
18.8393,1300958.8553
19.0393,115864.23
19.1793,52421.277
19.3193,22054704.7733
19.3993,3485024.3222
20.3293,197780.5441
21.0893,164883.386
21.2793,163512.2977
21.9293,1105091.8991
22.3017,207210.4139
23.3799,55819.8206
23.9838,22907.4859
24.2538,1512497.5155
24.3038,3422008.5275
24.9338,2993966.0546
25.5538,1183655.4364
25.6338,5133317.9628
25.9838,5000502.3468
26.0938,1379384.3449
26.2138,5714688.4486
26.5138,1576644.788
26.8438,2552836.735
26.9438,30438950.9865
27.0338,4547772.4808
27.2338,4686553.2282
27.7019,2987633.5657
28.4805,852319.7522
28.5405,1201700.5009
28.7805,4686553.2282
29.1605,2965248.9959
29.4205,1080126.3651
29.9551,5606235.3472
30.7436,1239312.6048
31.2136,25550.3741
31.2836,2494339.0262
31.7836,194992.9236
31.8836,2492093.8523
32.0136,1239047.0237
32.1036,5714688.4486
32.1636,265624.9414
32.3836,3981920.6144
32.7036,868173.526
32.8736,5603240.0882
33.3626,3985002.1803
34.3859,6153159.9177
34.6159,0
34.6759,0
34.9659,756957.9945
35.2259,2519640.3064
35.3259,1386413.6399
35.9403,120296.1304
36.3395,3333089.4288
36.6895,2995418.9248
36.8695,69451.1366
37.1695,15069.275
37.4395,22919.75
38.2539,16699.5037
38.6183,65309.4259
39.0283,2485591.3669
39.2783,829803.6045
39.5583,612110.4842
39.6583,463916.7704
40.3825,2123718.6832
41.6807,2755127.5012
41.8107,213955.1244
41.9707,271838.335
42.0707,2486184.0178
42.2307,3763033.0489
42.5507,2027305.3812
42.7007,5630292.8368
43.1253,81650.4272
43.5497,1183655.4364
43.6497,5133317.9628
43.9697,5000502.3468
44.4197,1997349.8397
44.6197,158078.4575
44.9397,24371.7608
45.3197,45893.2945
45.4097,23720.8976
45.9397,4000745.6509
46.1497,2901545.1236
46.4197,2628306.1255
46.5997,30438950.9865
47.308,4264054.556
48.5454,1616734.4663
48.7854,5367429.846
49.2054,3484572.0242
49.4554,2273162.7423
49.8154,1831918.1355
49.9554,2486085.0164
50.0954,22049380.0207
50.1254,4081685.9165
50.5154,198304.432
50.6154,4863198.4893
51.0347,4178987.7383
51.4739,722982.6397
51.5639,5174816.3963
52.0739,4897912.6915
52.2439,0
52.8839,3981965.2626
53.2739,134360.6678
53.5939,1897192.1455
53.7639,22090007.9464
53.8939,3565080.1109
54.7839,3243481.058
55.0939,3257706.6896
55.5771,466955.4323
56.201,611702.8642
56.341,5602577.2402
56.881,1576644.788
57.451,3032202.3128
58.131,10008.0979
58.471,427986.2721
58.581,5672048.2832
58.781,530612.8534
59.381,1008898.7252
59.531,2530085.9462
60.0348,1118982.724
60.7634,6153159.9177
60.9034,705419.0608
61.4534,509312.035
61.5534,3436370.5183
61.9734,3069354.3439
62.1534,4838890.9928
62.3834,4556112.9045
62.4834,22397066.6884
62.5434,8567680.0662
62.9934,7401563.5859
63.4734,30438950.9865
63.5034,6705398.6393
63.6623,3428255.9881
64.0067,3391077.1113
64.4367,3018173.6094
64.6767,429339.7772
64.7967,3358637.2652
65.0614,2495244.8538
65.6652,6153159.9177
65.9852,2969192.7439
66.0752,5623995.9071
66.1852,1178031.9833
66.3352,684539.5549
66.6451,4059005.8079
67.5882,6153159.9177
67.8982,1270435.5353
67.9282,850651.1949
68.2782,3196243.5702
69.0082,2509598.258
69.6082,1183655.4364
69.6982,1600566.1176
69.9182,5367429.846
70.4482,2986978.8855
70.8982,159451.3194
71.4713,226575.6016
72.41,558350.1683
72.52,22105216.5598
72.61,4547772.4808
72.99,4686553.2282
73.49,2981647.4569
73.65,758965.3989
73.72,5639665.5326
74.07,240174.2932
74.11,815.6427
74.6944,970725.75
75.4683,50485.8792
75.8483,52193.2549
76.3483,3321884.0388
76.6183,3018173.6094
77.3583,983276.8086
77.4583,6153159.9177
77.8383,634125.7222
78.0183,5630292.8368
78.1783,1178031.9833
78.5214,972730.1947
78.9906,6153159.9177
79.1906,363570.4102
79.3506,53762.5142
79.5406,760913.0892
79.9106,333808.4912
80.2306,2676334.8
80.3806,30438950.9865
80.8654,2624952.4151
81.7695,3836628.0645
81.8495,3337016.0745
82.0795,2495244.8538
82.1095,817860.4229
82.9695,3687381.2641
83.0495,30438950.9865
83.7235,4264054.556
84.2027,55819.8206
84.4077,3982342.1982
84.8422,852.1342
85.1522,1147.7394
85.3122,5603205.2855
85.4022,1512497.5155
85.4822,3422008.5275
85.7671,3216561.6191
86.9601,1265330.0744
87.5401,1512497.5155
87.7595,2488015.8155
88.3436,5632535.0365
88.4636,0
88.5336,4241.1855
88.7436,1915.7434
89.0234,0
89.5726,0
89.6426,1155181.1968
89.8726,4686553.2282
90.3326,2957535.5972
90.8021,0
91.8257,47268.5476
92.8957,47268.5476
93.3457,3353719.5903
93.4257,3028922.3275
93.9946,2024526.8239
94.6089,0
96.1189,637104.0134
96.5989,5630292.8368
97.2689,3982173.9086
97.4089,44664.2593
98.1689,3012659.0942
98.3289,27312.9637
98.9189,4013985.9501
99.5478,15428.8862
100.326,5601755.6351
100.866,3353719.5903
101.166,3038760.5273
101.296,1145331.1581
101.706,46312.991
102.226,646778.8247
103.059,173082.2585
103.129,3322981.9159
103.509,3016309.5856
104.279,1746497.2007
104.909,9248.4809
105.019,2365836.7302
