onset,amplitude
0.5506,2
0.9806,2
1.4006,1
1.4406,1
2.1006,1
2.4906,1
2.9806,2
3.275,2
4.0237,1
4.3237,1
4.5637,1
5.1637,2
5.3737,1
5.8737,1
6.2637,2
6.3937,1
6.4437,1
6.9728,9
7.9961,2
8.2261,1
8.2961,1
8.7561,1
8.8761,2
9.3003,7
9.7495,2
9.9995,1
10.2995,1
10.7095,1
10.8795,1
10.9795,1
11.3995,1
11.8495,2
12.0895,1
12.2095,1
12.6795,2
13.1395,2
13.5895,2
13.7695,1
14.4172,4
14.8366,2
14.9466,1
15.1466,1
15.4166,1
15.9514,11
16.6003,2
16.7003,1
17.1603,2
17.2803,1
17.7503,2
17.9003,2
17.9403,1
18.6003,2
18.8503,1
19.4903,1
19.8203,1
20.1603,2
20.4203,1
20.7803,1
21.3503,2
21.4503,1
21.8903,1
22.1003,2
22.2503,1
22.3303,1
22.9031,23
24.0009,2
24.1109,1
24.6509,2
25.1909,1
25.3309,2
25.4909,1
25.9058,7
26.2999,2
26.5899,1
26.7199,2
26.7499,1
27.2099,2
27.4699,1
27.5399,1
27.9196,7
28.6531,2
28.9031,1
29.1031,1
29.2731,2
29.4131,1
29.9928,2
31.0667,1
33.3638,2
33.5338,1
34.1238,1
34.4638,1
34.5838,1
35.0238,1
35.1638,1
35.2438,1
35.7038,2
35.9038,1
36.0338,2
36.1438,1
36.3738,1
36.7738,2
37.2322,6
37.7462,1
37.9262,1
38.7862,1
41.4689,1
42.0489,2
42.2389,1
42.4989,2
42.6889,1
42.9689,1
43.1389,1
43.1789,1
43.8789,3
44.3589,2
44.5289,1
45.8489,1
45.8789,1
46.3789,1
46.987,8
47.8452,2
48.0752,1
48.4052,2
48.7252,1
48.8152,1
49.1552,1
49.9552,2
50.0652,1
50.2452,1
50.9042,4
51.3486,1
51.4786,1
52.1986,1
52.7186,1
53.3778,7
54.1466,1
54.5566,2
54.6666,1
55.1466,1
55.2566,2
55.5466,1
55.6366,1
55.7666,1
56.3357,7
57.1897,2
57.2397,1
57.5697,1
57.8992,6
59.3822,2
59.5222,1
59.6222,1
60.3022,2
60.4122,1
61.1122,1
62.8301,1
63.4101,1
64.0501,2
64.6001,1
64.7101,1
64.9101,1
65.3201,3
65.4701,1
65.7701,2
65.8701,1
66.5701,5
66.7501,1
67.1501,1
67.7001,2
67.7901,1
67.9101,1
68.5101,1
69.0574,9
70.0154,1
70.5854,2
70.8754,1
71.0354,1
71.7254,2
72.0254,2
72.1454,1
73.6054,1
73.9854,1
74.7591,9
75.353,1
75.583,1
75.9329,1
76.8271,2
77.0671,1
77.3069,5
78.6591,1
78.7491,2
78.8791,1
79.1391,1
79.2191,2
79.4391,1
79.8991,2
80.1791,1
80.2891,1
80.9891,1
82.6691,1
83.0091,1
