onset,amplitude
0.19,8.39332
0.3,9.84672
0.79,6.19457
0.93,9.55473
1.01,10.2904
1.28,7.27683
1.9143,3.80844
2.5338,5.66729
2.9238,3.98285
3.2138,8.83857
3.3038,9.92404
3.4938,6.51495
3.8938,7.58
4.0938,6.30906
4.1838,10.2904
4.9738,0.751416
5.5738,3.13026
5.6938,9.5021
6.1638,3.44521
6.9338,8.07624
7.4038,6.58355
7.6338,6.1393
7.9838,4.54478
8.0738,9.92404
8.4214,4.71796
9.4402,9.5021
9.7002,8.54905
10.1402,2.20387
10.3902,4.42185
10.5002,10.0291
10.5902,10.2904
11.0602,-1.7148
11.1802,9.3568
11.4841,5.92093
12.6817,7.86716
13.1667,6.0845
13.4761,8.94079
13.871,7.01072
14.5247,9.84672
14.6647,8.64025
14.7147,9.92404
15.1947,3.27903
15.5347,3.45347
15.6047,9.18742
16.2142,2.65183
16.9379,7.86716
17.4828,6.0845
18.0221,7.01072
18.1621,10.2904
18.7369,2.65183
24.7025,10.2904
24.9525,7.27683
25.4525,3.80844
25.8125,-0.798508
25.9025,8.07624
26.157,7.48371
26.9207,8.31946
27.1207,8.54905
27.5307,4.79496
27.9207,8.46572
28.1307,8.29379
28.3307,7.66142
28.7299,3.125
29.7231,7.70659
29.9531,8.55819
30.2681,10.642
30.6674,8.94079
30.9874,5.37644
31.1374,7.48371
31.677,1.31103
32.3756,9.1063
32.4356,8.71595
33.3606,2.65183
33.7948,10.2904
34.2548,2.65183
40.5133,8.09859
41.0125,7.01072
41.1025,10.2904
41.3525,7.27683
41.8522,3.80844
42.6556,9.5021
42.7556,8.94079
43.2756,4.02464
43.6056,4.78599
44.0556,7.12387
44.6751,2.80518
45.7682,7.66142
46.1582,3.125
46.3982,7.42412
46.7082,6.55049
46.8082,8.15608
46.9982,9.55473
47.3282,8.22494
47.5382,8.64025
47.6782,10.2904
48.0282,6.98815
48.2682,8.03016
48.3882,9.3568
48.5482,7.95009
49.0282,6.38129
49.1282,9.18742
49.2182,10.2904
49.5982,3.22962
49.7982,9.5021
50.8682,8.41743
51.0082,7.41627
51.4482,5.65407
52.0682,4.2383
52.1582,9.3568
52.4982,7.48371
52.5982,8.54905
53.1682,2.42922
53.2582,9.18742
53.7082,8.03016
54.3182,4.27778
54.8607,3.27903
55.8936,8.22494
55.9236,7.59436
56.0736,8.65639
56.4436,7.12387
57.0329,4.31093
57.3174,8.94079
57.5774,7.01072
57.6774,10.0291
58.4074,4.94556
58.5074,8.17227
58.8474,8.22494
59.1274,5.99767
59.5164,8.98453
60.2899,8.22494
60.3499,7.59436
60.8399,2.17248
61.0399,9.5021
61.4743,2.17248
61.9135,9.5021
62.3735,3.6966
62.4535,10.0291
62.8435,5.56506
62.9935,10.0291
63.3635,3.19006
63.5235,6.186
64.0135,2.36931
64.2924,8.07624
65.0261,9.5021
65.1761,10.5959
65.2361,7.59436
65.4061,8.72606
65.5661,10.0291
65.9861,3.6966
66.0961,10.0291
66.4061,3.80622
66.5361,7.95009
66.7761,7.60547
66.9761,10.0291
67.3952,6.68042
67.6946,10.0291
68.0846,2.28238
68.6346,5.83642
69.0746,5.32996
69.3546,6.97637
69.5046,8.17227
69.6246,10.5959
69.9846,7.36571
70.0841,9.57354
70.7182,8.22494
70.9882,7.31333
71.1882,7.47754
71.4882,3.79256
71.9482,3.95986
72.0682,10.0291
72.4328,5.56506
73.5756,7.30622
73.7156,8.94079
73.9556,7.01072
74.0956,10.0291
74.6056,4.94556
75.4189,10.5959
75.6689,6.69514
75.7789,10.5959
76.0389,8.64025
76.5789,4.38689
76.8089,8.52681
76.8489,9.92404
77.3789,3.125
77.4789,9.55473
77.6589,8.64025
77.8289,8.03016
77.9289,9.3568
77.9789,9.92404
78.5181,6.38129
79.102,9.5021
79.332,8.54905
79.502,10.5959
79.832,8.72606
79.962,9.10642
80.032,9.92404
80.502,3.79796
81.0768,3.97067
81.9953,9.55473
82.1153,9.5021
82.3253,8.81918
82.6353,6.29571
83.3153,-0.105361
83.4353,9.55473
83.6553,8.05229
83.7953,8.20795
83.9353,10.0291
84.0653,8.81918
84.8253,3.25347
85.0253,8.03016
85.4053,6.16802
85.5353,9.10642
86.0253,4.9131
86.4853,4.48639
87.1326,0.920283
87.9509,9.55473
88.2409,6.45517
88.2709,9.57354
88.5509,7.23544
88.7009,9.13151
88.7309,9.92404
89.0509,7.12387
89.4409,6.71035
90.0499,3.80844
91.2076,9.5021
91.6176,4.47381
91.7776,9.18742
91.8476,10.2904
92.4576,2.82019
92.5476,8.94079
92.9676,5.23415
93.0576,10.0291
93.502,4.18434
94.9053,9.84672
95.0653,8.64025
95.5553,7.30622
95.7553,9.55473
95.8453,10.2904
96.2153,3.07316
96.6444,2.28034
97.4129,7.86716
97.8479,6.0845
98.2922,7.01072
98.3722,10.2904
98.8518,3.07316
