onset,amplitude
0.4803,0
0.9603,0
1.4203,0
1.6003,0
1.9303,0
2.3103,0
2.7703,0
2.9303,0
3.0203,0
3.4997,0
4.2238,0
4.3638,0
4.9438,0
5.1038,0
5.2938,0
5.5938,0
6.1938,0
6.4538,0
6.7338,0
7.4638,0
7.9226,0
9.62,0
9.97,0
10.3,0
10.64,0
10.72,0
11.4089,0
11.7583,0
12.1783,0
12.4283,4.0293
12.5483,0
12.6683,0
12.9683,0
13.2783,0
13.3483,0
13.4583,0
13.6683,0
14.1624,0
15.2849,0
15.6049,0
15.9749,0
16.2749,0
16.5149,7.0791
16.6449,3.8932
16.7249,0
17.1649,0
17.3549,0
17.8049,0
17.8449,0
18.1941,0
18.733,0
18.923,0
19.343,0
19.773,0
20.093,0
20.5327,4.8625
21.3561,0
21.4361,0
21.5161,0
21.7961,0
22.0958,3.4908
22.5451,0
22.7251,0
23.2251,0
23.4851,0
23.6051,0
23.8547,0
24.8079,0
24.8679,0
25.0579,0
25.3079,0
25.7221,0
26.1166,0
26.2466,0
26.4466,0
26.9213,0
27.5258,0
27.6558,0
27.7158,0
27.9158,0
28.2902,0
28.9538,0
29.0938,0
29.1638,0
29.8335,0
30.2479,0
30.3979,0
30.5779,0
31.0926,0
32.0208,0
32.0708,0
32.1508,0
32.8955,0
33.8736,0
33.9736,0
34.0436,0
34.5436,0
34.6436,0
34.9536,0
35.0636,0
35.6136,0
35.7336,0
35.8236,0
36.1436,0
36.5236,0
37.0136,0
37.1236,0
37.7336,0
37.8036,0
38.3936,0
38.5136,0
38.5736,0
39.1772,0
39.9707,0
40.0307,0
40.3207,0
40.9507,0
41.3707,0
41.4707,0
41.6807,0
42.1344,0
43.1576,0
43.5476,0
43.7176,0
43.8576,0
44.2276,6.4332
44.2576,0
44.4776,0
45.1522,0
46.0604,0
46.1604,0
46.6504,0
47.0004,0
47.1204,0
47.2004,0
47.6004,0
47.6904,0
47.7804,0
48.4096,0
49.2036,0
49.3536,0
49.5836,0
50.0236,0
50.3036,0
50.3436,4.4949
51.0236,0
51.4136,0
51.8723,0
53.0798,0
53.5398,0
53.6798,0
53.9798,0
54.6094,0
55.0884,0
55.4434,0
56.1377,0
56.3577,0
57.0722,0
57.611,0
58.011,0
58.151,0
58.3109,0
58.7602,0
58.8402,0
59.4549,0
60.3386,0
61.0371,0
61.2571,0
61.6471,0
61.7371,0
62.4416,0
63.3948,0
64.1098,0
64.7534,0
65.0634,0
65.3034,0
65.4482,0
65.8875,0
65.9675,0
66.5371,0
67.72,0
68.29,0
68.45,0
68.84,0
68.98,0
69.5197,0
70.2931,0
70.5631,0
70.7131,0
70.8031,0
71.0331,0
71.283,0
71.6624,0
71.7424,0
72.3222,0
73.5099,0
73.6299,0
73.6899,0
73.7499,0
74.5497,0
75.6827,0
75.7427,0
76.1124,0
76.4318,0
76.9418,0
77.3017,0
77.9355,0
78.0455,0
78.1455,0
78.3455,0
78.4455,0
79.0953,0
79.7641,0
79.9741,0
80.0141,0
80.1841,0
80.2341,0
80.6741,0
81.6082,0
82.0174,0
82.1474,0
82.4474,0
82.5474,0
82.6374,0
83.1974,0
83.3174,0
83.6874,0
83.7974,0
84.4474,0
84.5274,0
84.9374,0
85.0174,0
85.5674,0
85.6374,0
86.2074,0
86.3674,0
86.8374,0
86.9574,0
87.0274,0
87.7309,0
88.2299,0
88.8499,0
89.0399,0
89.1999,0
89.7899,0
89.8799,0
90.0299,0
90.6399,0
91.0939,0
