rms,wordrate,freq,bottomup
0.0,0.0,0.0,0.0
0.00017946388348380658,0.0018719397311668226,0.017018528626943443,0.001886367488013884
0.015436039250223887,0.07449658028051744,0.5024182525840574,0.09705251275849586
0.06018962948593508,0.22206527731708792,1.4136773586002018,0.41227166273195337
0.12918528250088818,0.4073341635488129,2.8136166057722543,0.7517179810789089
0.16282982044694544,0.5949237741334134,4.228660471994411,1.0260895556910803
0.14614092837340242,0.6254135247548941,4.341478841276322,1.2975850117250198
0.1175717883524638,0.580667533679099,4.069700075031212,1.3512915274713864
0.09077403227388173,0.5380957398300397,3.7989499565953366,1.2764734040462398
0.07443886455311277,0.4599605698861367,3.247793142171764,1.0550271184514544
0.07291750225845164,0.4614760455144393,3.201737600503832,0.9814714244662289
0.07862588573027793,0.4717392593735464,3.1343723517284445,0.9648354964453176
0.07771518462615158,0.4492706144040803,2.820894347298668,0.9171281220113452
0.09217796503563523,0.4275208862412826,2.5975931517642405,0.9010790424846342
0.10234366427218552,0.4496629929759364,2.8760184207153388,1.0005191013126402
0.09190308850357053,0.4930235674309345,3.4218084752760314,1.1328109767585706
0.0967605826759656,0.4960475714097199,3.5883603281117185,1.111543500059164
0.09473095450967148,0.4210036704071878,2.943728869376661,0.9873667684320936
0.10391017560409817,0.3240504639974161,2.196157895019719,0.7197399498240994
0.14292647813884046,0.22397172064615625,1.4735757594804104,0.4388899689792653
0.158076704291776,0.13328528070044027,0.7797657959420582,0.2432517742004535
0.12976513912986973,0.10639158439709986,0.5771624081229046,0.2897631126288649
0.0935608945175245,0.16831916323008098,0.9786280476504844,0.5313085059046093
0.07449547622754538,0.21679961766899786,1.499094717535991,0.6967617443459978
0.0900694133928615,0.2370741630806665,1.8758050124923988,0.6921296047731174
0.10147803053338017,0.3362042630185642,2.7445677274018667,0.8366331628590749
0.10331440754636126,0.5077029352468098,4.022035348443429,1.2099383666208543
0.10381783127357788,0.5932251201376246,4.260737055555341,1.4062692552197664
0.09033337885299876,0.5588183040038026,3.6482975940312463,1.2927389612691464
0.10116025736223624,0.4627281638052446,2.8981615315435603,1.0870772571457965
0.10357227742907653,0.4533295690846922,2.85918379943918,1.0377397270336464
0.08491667913399893,0.5547464985522729,3.789655321929743,1.224617149538015
0.06431228423112413,0.628097083934104,4.506837772467909,1.4987530979404342
0.05175684467371962,0.5806171538216656,4.0504334876928745,1.4106841988259509
0.08063929433943717,0.524034973369915,3.709600713550661,1.1026817762078345
0.1233635449506712,0.5516081348569557,4.14701616447825,0.9067019038259896
0.1241167097939026,0.5368382807285204,3.9476015495550136,0.873330674686432
0.10318413011665603,0.5567698440051907,4.013086717016403,0.8992949739677677
0.08426515894271104,0.5547514088148663,3.902173828786476,1.097304347905737
0.07043419289097907,0.5534028769489034,3.798795751596603,1.4181093908123636
0.07765872637087917,0.5190692123100125,3.4379472619933464,1.330987041631028
0.08680925649167844,0.5092651970975963,3.3414690160358056,1.1823122414924652
0.08650542061947565,0.5533928005341059,3.6118014582709455,1.1513004882810298
0.07035997070298262,0.5678530570934286,3.80954225688532,1.2055611884693276
0.05705869843345055,0.5673043351696258,4.023378859244886,1.2990170210120555
0.05749563458501612,0.5098411868931325,3.754433095069864,1.3139274696289032
0.07414169152207795,0.4520130064368576,3.5246348694356824,1.1706316945798831
0.09010752894334892,0.406745775060522,3.3547470162923028,0.9758781213603416
0.1262021488802599,0.3224451143450856,2.5784028988649266,0.7251117082843763
0.1260570905191332,0.29425091121620883,2.1811141730029653,0.6651229646482661
0.1136438517459871,0.37299710544511705,2.6341870677277,0.6613216794523396
0.09728274241837068,0.4381978750498313,3.1441099542115967,0.7162411937096544
0.09446484370136272,0.4486074344768568,3.2097045040326346,0.8338634149780461
0.08223311536176932,0.4575517559142052,3.1920044730394483,1.1512350555314237
0.07890813404519148,0.37200814979492586,2.487729323529037,1.1553009931535023
0.0924621837684174,0.32213321905457665,2.210673402584788,0.9244668849708528
0.08149760259666823,0.2871396260108429,1.9038755918398542,0.7729072598624744
0.08801286103351202,0.3214623629479844,2.213588825466876,0.7139951745782516
0.10631506538120898,0.3868359231158096,2.501745098185113,0.7884762195803584
0.10490796336549722,0.3925499031623109,2.4581171872233143,0.8500251729053179
0.09266346960335116,0.4516222774002246,3.20997654922043,1.0252124401883562
0.08263395586447021,0.4171659303011816,3.051475111434216,1.0838806078048706
0.09510356055274527,0.3368197380194684,2.5100416246682986,0.9914667919040362
0.09872160322268972,0.3759642481544688,2.9978590498291284,1.0868722959944102
0.10811207840843408,0.4445753626213103,3.5842853091891937,1.0302231542919276
0.11562796287443265,0.3866238194579834,2.8699169399593822,0.8452753485912746
0.14168695140259274,0.2890184764340272,1.920337249960699,0.5958139039943424
0.1481435491265949,0.2419088700138399,1.516021440563159,0.5144815353409599
0.12321487131075386,0.2926173727321464,1.8721528366934477,0.6969580863125803
0.09036521194601753,0.3766088315294377,2.5037657014286947,0.9577824983499692
