rms,wordrate,freq,bottomup
0.0,0.0,0.0,0.0
0.000631850981534249,0.001858072000347043,0.01669345969875905,0.0018586320263743246
0.018191641229974728,0.08019000773866503,0.5086768340032817,0.0946500953531445
0.059476125303482,0.30786694547756777,1.833594315232276,0.4486745691267722
0.09791481029296382,0.4871282953804996,2.9366604937511163,0.8096829475491758
0.14258981253090264,0.5615622075233504,3.270600365207456,0.9560752522829832
0.14313544290185842,0.4886384852298478,2.680406771462136,1.097166449675652
0.10572041569253883,0.412746265377815,2.416698374270778,1.1380816026516307
0.07858516104218753,0.4620542364907698,2.9164323034938464,1.1934430774257816
0.06264333773597784,0.5099981143864653,3.4545676011500777,1.2696306727991558
0.07661340298564606,0.5350353536883123,3.755973590186695,1.2163267481042372
0.09084897942292636,0.5629640576891012,4.093925875592599,1.2112694206561876
0.08647359564486795,0.5483445959898476,3.916713746435116,1.1933987414516969
0.06770236710289865,0.5473586680816439,4.030621146606704,1.2394967263301804
0.05827577302915071,0.554781606230602,4.266176777392968,1.2331047880670978
0.05896931682872561,0.5728808152960478,4.483127797155307,1.2248554229708375
0.057052569607746635,0.5669485058651852,4.587530332812318,1.2754563273168793
0.053642888059133545,0.5005560291988755,3.8881025395637434,1.1656954493994134
0.050905329192871385,0.38361891427177824,2.6102875565844337,0.9194261337218154
0.06362132773868881,0.37398741922598266,2.3099873638234056,0.7738166355037255
0.08337884837486015,0.4581717326891565,3.0758531450667936,0.709894291802916
0.09089116654072747,0.4931930037832556,3.3596944533510213,0.8430298644981158
0.08697533628497041,0.500292020964404,3.3987246863834484,1.1361231828725935
0.07925352197696198,0.5027457366843051,3.5337058854549013,1.1884104011363656
0.08830765576046669,0.4976654739898213,3.655229730157818,1.0580551801001097
0.10583293671920363,0.44703736231524827,3.1756224364247325,0.8692525796511344
0.11745969932167667,0.4016998535692005,2.635437781474711,0.8074647784054401
0.124319308280791,0.383649294888128,2.299820092425,0.7882376084887117
0.10942037030985832,0.3643137959216828,2.0252179285612755,0.7755350358596793
0.09654343546898178,0.37845410306010696,2.289064133895582,0.8130043714880916
0.08115009148882105,0.3988637083731349,2.6839968317796066,1.0011109492555923
