rms,wordrate,freq,bottomup
0.0,0.0,0.0,0.0
0.0015468885379255652,0.0038095620206603713,0.03249789974486793,0.004115866566765105
0.025727519410858688,0.10106235902502032,0.7026841229005817,0.13662823560140475
0.06604875300002325,0.30347493031402656,2.107665996486044,0.5220511600154841
0.08450976943771735,0.4990279807413571,3.6319844354648287,0.8991747696083725
0.08487713549726399,0.5643854001313064,4.069670056125657,1.1508317260869592
0.09683449696241128,0.5316440664413716,3.528703646571663,1.0867349697144846
0.1252792806683574,0.5962526635370501,4.082008619459858,1.066410360087277
0.14231612823019762,0.5814403292937222,4.0932745108797945,0.9896516465981704
0.11775366249008215,0.4820442594224137,3.4195991685405795,1.1083521979322006
0.09199672176792303,0.4342197224675536,2.7458508926260605,1.1433425664593058
0.08454999308427519,0.4211669260698498,2.2798895896023907,1.096180026333197
0.06794785125191405,0.396922988022731,2.072046649708467,1.0502828633447618
0.06625183193132965,0.3571406141319975,1.9059075656810656,1.0386165236968448
0.08015498204307947,0.3443468609308972,1.94231974676546,1.0424932751250409
0.09431158585274536,0.3481560176473919,2.1479560922552645,0.973748622313408
0.10631720537517912,0.3550576379741698,2.3139705651288613,0.8530012208454775
0.10629999711630964,0.3825197892719524,2.78122932319572,0.8763393345148294
0.10927148124331444,0.4546966909504183,3.63570039384264,0.9695188482404932
0.1240280913045314,0.5228263306059383,4.116390706619622,0.9708632015872868
0.12297973862111143,0.555517850208201,4.151819592876026,1.2910197897700897
0.13042024722988402,0.5599835612382742,4.029519569006773,1.3595577313502667
0.12780826349710367,0.6024194289262036,4.186449010612616,1.210784070588367
0.11896771523093785,0.6081938771823336,4.240447878803229,1.2821681963967781
0.10336412354531012,0.5976141196313236,4.248171355651946,1.2040785342431677
0.08254619366034585,0.5411980764980283,3.9922756132224975,1.302667842304769
0.08297418899980527,0.4477421465617355,3.31525544875397,1.2736732578770562
0.07543034086640107,0.4269453938068344,3.1615699899733025,1.0909598914772904
0.07036108340461641,0.5176932968005414,3.8734107308231764,1.1411658265587181
0.09279249057759913,0.5977164416733074,4.574348809000637,1.2838765359863862
0.1105031904785685,0.6797785273009322,5.289252349276271,1.3251356053125187
0.11932595253353155,0.6925361879610445,5.301244691448533,1.2387020583426978
0.1231856454949462,0.6514044467355551,4.731822588592077,1.3747421177962722
0.0982913323850983,0.5172452825003576,3.359209980265548,1.3234245209131394
0.07290986164453428,0.3329073786732203,2.0413765591600757,0.9454991838511152
0.08066587500718739,0.298560392637404,1.9326271291701052,0.7269857298833997
0.10315706959783584,0.3844539093151149,2.3906803022376732,0.8164127143922422
0.11075137821639576,0.4483290206969685,3.0649076907930266,0.9936435852295236
0.1199532754308952,0.457312536704839,3.110940506515991,1.1073609692040671
0.13597769809024499,0.4674331939248772,2.844743840940044,1.1418633123776507
0.12984206003757756,0.4823153726417752,2.909589121239509,1.2299879041288349
0.11063363491021427,0.4743809672003119,2.7487540417608542,1.1782518437562688
0.08958201160412305,0.4333200921107155,2.4713872834035278,1.0621914540491328
0.10608931380789477,0.4167432287988422,2.7555109650513296,0.9469245914021688
0.12589971292410218,0.4180694592765243,3.1759896962972043,0.8822737965312093
0.13111439747787884,0.48257359524278404,3.5450063018293223,0.9928422129864288
0.11400319359287173,0.4921014937450625,3.4265341418823865,1.0854780205368333
0.09652980664435633,0.4613671961996344,2.9664692492666833,0.9081802264715908
0.09536925107115246,0.3889809494069921,2.4568839884667653,0.6547808699479607
0.12326846622121408,0.3465144246425689,2.496127432774441,0.5715787242124997
0.1474211644563147,0.4130383233749463,3.5716054299548325,0.8402363068337269
0.16300679155078035,0.4988433589693645,4.555251449484805,1.1093292884644923
0.17045197615161062,0.538149885632459,4.751770226826919,1.3042751573619242
0.1546252919093537,0.5046744014205857,4.056130344639726,1.273810623780049
0.11005755958182503,0.4190084823605714,2.8937642029637285,1.1814656026119532
0.07205470683033355,0.3328931404655756,1.7842763394166596,1.0201071131216441
0.06018173488516713,0.3063433550135907,1.486818669588985,0.8758880595716422
0.0760644000033783,0.3571706018093832,2.1135033508606265,0.7445948654296344
0.0970699836226985,0.4353942833526904,2.7553668641807345,0.7794310706950804
0.1100131548441646,0.5088521924387814,3.4569385743736833,1.0846086869306832
0.10004945685775526,0.5146073909664779,3.737073587049896,1.3591479120677057
0.07590493769789791,0.4867902759086975,3.637201916047358,1.3384724360561275
0.06345012509421619,0.480489349022831,3.582939330451297,1.2947597245083864
0.06455795289408725,0.4186939374491825,2.9017854957088782,1.0649520466039146
0.07433945822581206,0.3779620338273623,2.3658729659583075,0.9442872900068022
0.09249840746522033,0.4038162473813455,2.6328965706484704,1.0306169612168818
0.10329135272565873,0.4513317321074067,2.9498965449183867,1.0569627294657091
0.10154412572138304,0.4768724968933643,2.828914949364877,0.9839472008428558
0.11177934305456368,0.4845398180354826,3.0908463740331147,0.9334604821642574
0.1236166899747728,0.4501046269503698,3.1024773462217707,1.028225137071853
0.1359905487234647,0.4914324799264249,3.4802595384388084,1.2397714104843305
0.14541713247818516,0.5672110495228404,3.9710228969590062,1.4364518082341289
0.1412315511422123,0.5723054170993868,3.8999091173387934,1.4176153133618496
0.13542457055750173,0.5539196968382724,3.7063685284534937,1.285681458376022
