rms,wordrate,freq,bottomup
0.0,0.0,0.0,0.0
0.002395899913077523,0.0060059312881114895,0.04469998479521183,0.009108346144541537
0.029300970897926663,0.09840883354848323,0.7352379079265635,0.17345391870489202
0.055492375520883416,0.25150111663292,1.8118419650710855,0.4815176280358216
0.06779781491997347,0.3554570108162225,2.4369340725471016,0.7172970927515794
0.09756584512686127,0.4706626744477203,3.0127165953463138,0.8704913192509186
0.12402504278128512,0.5503852492477883,3.2591704148022025,1.1768273500726258
0.14855951303795673,0.5562715808501639,3.4532668492830374,1.4703066903683533
0.17990064299101352,0.5669165009611635,4.151904800969016,1.3570841034961068
0.18390051816329575,0.5254052251028657,4.132403523121004,1.2373796013359788
0.16260413300760462,0.4952141048598858,3.846666906100825,1.1829303085116936
0.1253964391807879,0.5187680492621216,3.833003303360365,1.1502695605706648
0.10555351736793314,0.4890595941626593,3.2061669599344214,1.0259633648384223
0.11958308953385045,0.4393883455128404,2.4919924303626364,0.9477339162141228
0.13446391526039256,0.4293398405117884,2.326433497983225,0.9806723601248101
0.14179837663479514,0.4772792873718837,3.192551996805828,0.987869457984202
0.12907230912620699,0.5149545851572528,4.0304909568824066,1.104762939389012
0.1016487063623016,0.4705133719682907,3.9535221386696335,1.2126758728074911
0.09818034476163616,0.4400720892795127,3.6131463463920337,1.0828389445234041
0.10094421311377123,0.4902056801763568,3.8437852479024635,1.0109792989708537
0.10727511732953204,0.5715502268752749,4.341923765581783,1.1455092475859114
0.134358407523101,0.6050033221428999,4.3948267195931425,1.2410551670914391
0.13599954272633474,0.5623697081317484,3.830646528985388,1.2499231086960545
0.12597946328674695,0.5445221177553646,3.695370103036125,1.1371697467302893
0.1206852822121914,0.5559022404052536,3.974152735567343,1.0834037509526562
0.11981788385340347,0.535387191688401,4.258070608961468,0.9597510385258532
0.10404287400216672,0.5490996128323589,4.551933708879339,0.9249639741319856
0.07854422708448522,0.4591814126346896,3.676622696543341,0.9903251033110292
0.06518978272464215,0.3787398351287179,3.0507440463198194,0.8504036687605747
0.07405790305413676,0.3742545957181755,2.9490532802281035,0.6921627439405249
0.0961821397893954,0.4466642446193369,3.4194670531704405,0.7230663341072834
0.11684055390016368,0.5361607317452184,4.0568309554044015,1.0126356337560052
0.1342368752045183,0.6026540958077005,4.662220142213202,1.2892804456152724
0.14171986067628575,0.6386724426953418,4.9427088517618865,1.267311217145063
0.12339864298502512,0.599726915017369,4.322278444950609,1.347831487296976
0.10663942882668533,0.487870461868774,3.3854567314793615,1.4367745814006665
0.09088679925118816,0.4653938316399076,3.3556238791518314,1.4077360680378437
0.08738314071750734,0.4702230370123613,3.350111614690177,1.1939316079061402
0.09333878361063566,0.4975341719098851,3.511235036989541,1.111633596714388
0.08717094686289067,0.4467947260733564,3.2071601120880606,1.1133613461139371
0.08332614664850396,0.3858914093189769,2.8181149558835084,1.0756145485228732
0.08297178059404188,0.4105036670778381,2.9173026541827918,1.0259476530380198
0.08725312834416589,0.4979171604993638,3.5926734280535633,1.0098783344553135
0.08799663184204089,0.5615960422003309,4.339606404309324,1.134814330799048
0.08360661383063336,0.5107201241125658,4.0547300495206215,1.311552038424326
0.0858638860790055,0.4758847625428706,3.6800544529840686,1.247023790641972
0.08248277517216533,0.452976702557011,3.4740169604073508,1.229453534029788
0.08407929357742534,0.4273611329878659,3.47089010102296,1.0938051315778583
0.10100836035800798,0.4217149956081957,3.3707541142293893,0.96783569754147
0.1167433075563507,0.441707883493675,3.3266410378393187,0.9437653040390552
0.11192380196197968,0.4585965414719362,3.524035665898958,1.0400367912038209
0.10296789764306426,0.4800715580537814,3.8990511307109683,1.1121308647116614
0.10274157397384402,0.4710823565198886,3.7314894220634938,1.203022823450936
0.09935631377074727,0.4377177636829822,3.5152095114755637,1.180914866117435
0.09383916155074047,0.3970531772799017,3.0661316020474847,1.0092318567925518
0.09896964054492027,0.4574072864170049,3.3475934363167417,0.9186375346616712
0.09582682731525577,0.4617476777368754,3.3345072923332824,1.043508129222013
0.07765745047566107,0.3908236720706368,2.6477991036428854,1.131463917960817
0.07817415725046495,0.3358361783435715,2.1198130984303702,0.9861932438731298
0.10305829613689936,0.3752574350853334,2.34761603154956,0.9634972443287052
